ID;weight;height;age;dateOfBirth;fullName;gender;smoking;drinking
RU3RAM3N;78;170;9;2008-07-20;a l;FEMALE;No;Yes
952BU98X;34;160;55;1962-07-01;b g;FEMALE;No;No
6PGBLXZY;79;182;51;1966-11-07;j l;MALE;No;No
KNMC3WNN;106;186;68;1949-03-25;k l;MALE;No;No
MUSEUAD4;97;190;72;1945-04-16;j o;MALE;Yes;Yes
4NI9E4OL;66;170;27;1990-07-30;k g;MALE;No;No
LKYIY6GU;71;173;37;1980-10-11;c g;FEMALE;Yes;Yes
0NF3SUQ9;101;192;42;1975-12-21;b g;FEMALE;Yes;No
SAFVLBIM;92;179;32;1985-08-30;a g;FEMALE;No;No
A27L6RO6;108;195;52;1965-08-30;c o;FEMALE;Yes;No
9ATN7LCD;98;170;64;1954-01-08;k l;MALE;Yes;Yes
WMRFPDBF;74;176;61;1956-08-02;b l;FEMALE;No;No
F8BE42ZM;99;193;44;1973-02-11;k o;MALE;Yes;No
D6VD0TGR;68;167;65;1952-11-15;a o;FEMALE;No;No
RIZIC8UN;104;198;65;1952-03-15;a o;FEMALE;Yes;Yes
UVYJ1H8P;65;180;27;1991-01-08;j o;MALE;No;Yes
25DIDE26;80;176;66;1952-01-25;k l;MALE;Yes;No
96JY4EBW;100;188;48;1969-07-16;k o;MALE;No;Yes
OO298MI4;112;200;63;1954-09-14;j l;MALE;Yes;No
62ZGPT6J;79;180;73;1944-07-25;t l;MALE;Yes;Yes
0NMNSQPG;101;186;16;2001-05-26;t g;MALE;Yes;Yes
X9TETKLP;109;181;8;2009-11-17;k g;MALE;Yes;Yes
TZAHO5VN;82;175;48;1969-07-18;t l;MALE;No;Yes
2BMFQ5F8;69;181;49;1968-08-13;k g;MALE;No;No
3JOOL5TS;44;161;73;1944-05-28;b l;FEMALE;Yes;Yes
Y339T1TG;44;160;69;1948-11-04;b o;FEMALE;Yes;Yes
67BIYQDB;51;170;23;1994-06-30;c g;FEMALE;No;No
0S6AQ5CJ;80;193;29;1988-10-12;t g;MALE;Yes;No
U6KXKCJX;98;196;64;1953-09-11;c l;FEMALE;No;Yes
9WLVJRCT;70;185;45;1973-02-06;c l;FEMALE;No;No
P0H9U8CH;65;176;12;2005-09-19;j g;MALE;Yes;No
HX5FIR6G;91;186;47;1971-01-03;k l;MALE;No;No
H319YQQB;78;196;28;1989-10-08;j o;MALE;No;Yes
HZ53N5JK;116;191;45;1972-02-26;k o;MALE;No;Yes
J1XG7N1V;74;160;52;1965-11-25;j l;MALE;Yes;No
266ICWZQ;78;170;43;1974-03-09;b o;FEMALE;No;No
3IM0UYQ1;80;171;65;1952-09-12;j o;MALE;No;No
P7P8E74K;51;175;33;1985-01-20;b o;FEMALE;No;No
3H9PADJM;64;178;17;2000-12-29;a g;FEMALE;Yes;Yes
MNHM5JHY;75;190;20;1997-09-27;t l;MALE;No;No
46ZTWGTR;57;168;14;2003-03-10;b l;FEMALE;Yes;No
L1JZGLL0;42;167;45;1973-01-08;c g;FEMALE;Yes;No
38NOSJM0;116;197;43;1974-07-05;j l;MALE;Yes;No
IA8F3F2M;79;168;54;1963-06-01;c g;FEMALE;No;Yes
6ZGOR7WT;95;184;67;1950-06-15;a l;FEMALE;No;Yes
13V6G76U;89;176;38;1980-01-13;b l;FEMALE;Yes;Yes
5L4S7KLL;66;173;25;1992-02-27;a o;FEMALE;No;No
FWC044UY;118;193;21;1997-01-29;k l;MALE;Yes;Yes
JKRCZV1T;103;178;30;1987-03-19;t o;MALE;Yes;No
Z17PJZUQ;35;163;70;1947-09-29;b g;FEMALE;Yes;No
7KUQXKOO;88;178;61;1956-05-15;j l;MALE;Yes;Yes
6JOTSA3X;54;163;71;1947-01-24;b l;FEMALE;Yes;No
JPD5QO6O;103;199;13;2004-11-19;t l;MALE;Yes;Yes
0A58R5L6;89;199;62;1955-11-01;c o;FEMALE;No;No
LH6CF6QE;72;177;64;1953-03-06;a o;FEMALE;No;Yes
ESCT90YO;78;186;35;1982-02-20;c l;FEMALE;No;No
YG4UJK0T;62;172;42;1975-05-14;j g;MALE;Yes;Yes
FRFA9L7X;42;171;31;1986-04-13;b o;FEMALE;No;Yes
1BEAYLVD;51;167;72;1946-01-04;t o;MALE;No;Yes
OXIXE9ID;91;185;52;1965-05-18;a g;FEMALE;No;Yes
7ZT39FX3;81;193;73;1944-08-13;k o;MALE;No;Yes
KU5VY6YM;84;193;67;1950-04-28;c o;FEMALE;No;Yes
UDYR01UY;92;177;14;2003-11-23;t l;MALE;No;No
S302VK3F;65;161;56;1961-05-06;b l;FEMALE;Yes;No
93ZRNPD9;109;195;69;1948-09-12;b o;FEMALE;No;Yes
83P1TV3T;43;168;69;1949-02-05;b g;FEMALE;No;Yes
SZAZ2A4B;103;188;76;1941-10-17;b l;FEMALE;Yes;Yes
5O2M9N8O;104;193;36;1981-02-14;k o;MALE;No;No
DY51A67P;122;192;60;1957-10-13;t g;MALE;No;No
ZUHQ615X;47;176;29;1988-07-30;c g;FEMALE;No;No
8STAMNLK;78;188;22;1995-05-30;a l;FEMALE;No;No
HD77NR5D;38;163;24;1993-07-18;a g;FEMALE;No;No
SXBUSCGO;108;183;8;2009-12-02;k g;MALE;No;No
C9FFZY29;50;163;20;1997-12-23;t g;MALE;No;No
LOIRQV5D;72;189;51;1966-12-24;a o;FEMALE;No;No
G4CPACKB;71;187;50;1967-11-21;k o;MALE;No;Yes
1PLDU3TE;69;173;69;1948-10-02;a g;FEMALE;Yes;No
HQZDHF9U;91;173;61;1956-10-18;k g;MALE;No;No
83QHJF80;65;188;49;1968-03-18;c o;FEMALE;Yes;Yes
TUZ7R7B5;73;188;54;1963-11-24;t o;MALE;Yes;No
85L9U45R;34;163;67;1950-05-05;a o;FEMALE;No;No
DIZ77A2F;115;194;24;1994-01-18;k l;MALE;Yes;No
E4BHEXR7;83;166;44;1973-09-01;c o;FEMALE;Yes;Yes
SI1HBYRA;66;184;48;1969-10-02;a o;FEMALE;No;No
3XWXH483;111;192;75;1942-04-14;c g;FEMALE;Yes;Yes
KEIX1CAQ;57;164;57;1960-09-04;a l;FEMALE;No;No
XEUKTXLR;92;173;11;2006-07-06;a l;FEMALE;No;Yes
3JRIDPY2;68;161;16;2002-01-15;c o;FEMALE;No;Yes
G4KY1O8K;100;198;35;1982-10-10;k l;MALE;No;Yes
W1J1IB8L;103;199;46;1971-11-19;b l;FEMALE;Yes;Yes
AH9866EM;48;162;54;1964-01-14;a o;FEMALE;Yes;Yes
OTRY6RHL;82;162;9;2008-07-30;b o;FEMALE;Yes;No
8Y7QZCAN;74;175;70;1947-11-15;c o;FEMALE;Yes;No
EQLHMZX6;59;164;69;1948-09-17;b l;FEMALE;No;Yes
38TFADTL;92;176;49;1968-09-30;k g;MALE;Yes;No
KRJT88PY;90;181;32;1985-04-21;t o;MALE;Yes;No
5656875I;42;162;30;1987-03-06;k o;MALE;No;Yes
9IAM78RS;90;194;17;2000-08-07;c g;FEMALE;No;Yes
LFJ5EC7D;70;184;60;1957-09-09;b g;FEMALE;No;No
T0RT3S9C;94;195;40;1977-12-28;t g;MALE;Yes;Yes
RRP5FNXY;59;162;72;1945-07-30;c o;FEMALE;No;No
WB2PMLU4;82;193;16;2001-05-14;c l;FEMALE;No;No
IMEMFRX1;97;190;22;1995-09-10;j g;MALE;No;No
SPQZLHHR;108;191;41;1976-06-29;j o;MALE;Yes;Yes
1IN94USQ;70;179;27;1991-02-09;c l;FEMALE;No;Yes
BH76MM5G;36;164;64;1953-08-27;c o;FEMALE;Yes;No
G8Y59EKG;60;161;27;1990-02-17;k o;MALE;Yes;No
RTQ9SW0Z;87;200;18;2000-01-07;j o;MALE;No;Yes
S92CUYVL;84;178;26;1991-06-01;k o;MALE;Yes;Yes
AJC2RQ4D;57;175;18;1999-10-06;j g;MALE;No;Yes
B4HPZK3J;74;190;63;1954-03-27;a o;FEMALE;Yes;Yes
NZ2WQ4UI;58;182;52;1965-12-14;b l;FEMALE;Yes;No
I1JSTET7;95;182;30;1987-03-08;j g;MALE;Yes;Yes
JUGNNW6U;57;180;67;1950-03-10;b o;FEMALE;Yes;No
2U5IS8BW;96;180;15;2002-07-09;t l;MALE;No;No
X76RJW9T;76;188;9;2008-11-24;b g;FEMALE;No;No
SCKO4NMS;82;180;68;1949-04-21;j l;MALE;Yes;No
8GEOOLC9;72;172;61;1957-01-28;j g;MALE;Yes;Yes
DTJZ1ISB;61;177;26;1991-12-27;t o;MALE;No;Yes
KPIDAWRR;93;182;9;2008-06-12;k o;MALE;No;Yes
F6DLNKKY;55;164;28;1990-01-17;c o;FEMALE;No;Yes
QTGZ3034;123;197;10;2007-04-16;j g;MALE;Yes;Yes
BXLPREI0;106;196;40;1978-01-01;c l;FEMALE;No;No
9Z0I0K0W;84;188;53;1964-05-30;k g;MALE;Yes;Yes
E7OXXOWA;72;161;58;1959-09-01;c l;FEMALE;No;No
XHYU2ZLK;84;174;11;2007-01-18;j l;MALE;No;No
OISMKRH6;80;186;70;1947-10-16;b g;FEMALE;Yes;Yes
T9Y5DICI;95;177;24;1994-02-07;c g;FEMALE;No;Yes
H78OIU5M;113;197;22;1995-04-23;t l;MALE;Yes;No
TN7IXNBY;62;182;32;1986-01-20;k g;MALE;No;No
JMH6H9F5;120;195;68;1950-02-10;k l;MALE;No;Yes
D3LY17VI;76;195;45;1972-11-22;j l;MALE;Yes;No
6SHJGJ37;55;162;77;1940-10-20;j g;MALE;Yes;No
NY30NKS6;56;167;67;1951-01-08;c o;FEMALE;No;Yes
XAFK1IGW;54;175;54;1964-01-20;c g;FEMALE;Yes;Yes
KT65SIEV;74;185;66;1951-03-03;b g;FEMALE;No;Yes
72KF1603;97;172;38;1979-07-05;t g;MALE;Yes;No
3QGN9472;86;179;17;2001-01-03;j g;MALE;No;No
F1EDC3W2;49;168;20;1997-08-07;k o;MALE;Yes;No
ALR04AZT;82;192;54;1963-08-21;a g;FEMALE;Yes;No
CWTX66UZ;76;177;25;1992-03-29;c l;FEMALE;Yes;Yes
8VXEDFKV;86;172;47;1970-10-20;t g;MALE;No;No
NZSNC3NO;104;196;32;1985-03-06;c l;FEMALE;No;No
ENUC63W2;55;175;31;1986-04-25;a l;FEMALE;No;Yes
LNUL5Z1I;58;174;54;1963-08-15;j l;MALE;Yes;Yes
UWTYK1ZB;97;179;21;1996-06-29;c o;FEMALE;No;Yes
E23Y2YVS;86;162;13;2004-08-20;j l;MALE;No;No
8NW38137;49;173;77;1940-12-06;b o;FEMALE;No;Yes
56K93D8V;57;187;11;2006-11-12;a o;FEMALE;No;No
51C5F5II;110;183;30;1988-01-28;k g;MALE;Yes;Yes
AF4LSB0I;87;182;22;1995-08-07;j l;MALE;No;No
ELIIBU7V;85;188;74;1943-05-21;a o;FEMALE;Yes;No
RJAAI64I;94;178;58;1959-09-24;c g;FEMALE;No;Yes
049097E1;60;161;73;1944-08-24;j o;MALE;No;Yes
SK14GDQ6;57;182;27;1990-03-16;b l;FEMALE;No;Yes
63U89JWH;34;160;34;1983-03-13;b l;FEMALE;Yes;No
40BYZE7V;65;176;65;1952-12-29;k g;MALE;Yes;Yes
5YGDM6PD;63;182;60;1957-04-17;j g;MALE;Yes;Yes
2IJRJWTV;73;173;11;2006-06-29;k g;MALE;Yes;No
YEIGCFJQ;80;170;57;1961-02-10;a g;FEMALE;Yes;No
MAJXO9TS;85;172;61;1956-05-14;b g;FEMALE;Yes;No
FQ4S4D0Z;96;182;53;1964-11-08;a o;FEMALE;No;Yes
2ORP28ZW;49;160;16;2001-12-02;t o;MALE;Yes;No
ICVUW5LZ;77;162;70;1948-01-09;k o;MALE;Yes;Yes
LQ1F22AM;51;166;49;1968-09-04;k g;MALE;Yes;Yes
6OXDPX22;60;172;33;1984-12-10;c g;FEMALE;Yes;No
498DZO92;71;188;17;2000-11-04;t g;MALE;Yes;Yes
0YA2RTN2;87;173;66;1951-05-23;k o;MALE;Yes;No
4OYGATLB;114;198;77;1940-07-10;a g;FEMALE;No;Yes
VN6U64IA;88;166;58;1959-02-11;j o;MALE;No;No
R6E4GF0B;70;168;25;1992-07-01;b l;FEMALE;Yes;No
IN1E03G9;58;173;17;2000-09-11;j l;MALE;No;Yes
DE3UFYG4;62;167;65;1953-01-30;k g;MALE;Yes;No
Q6UD83SV;83;183;43;1975-02-03;j o;MALE;Yes;Yes
3G8BXPB7;100;178;29;1988-10-28;k l;MALE;Yes;No
XLAAU9KL;103;195;46;1971-04-27;c o;FEMALE;No;No
GSAXQ7E8;69;190;77;1940-03-19;a o;FEMALE;No;Yes
2P3B1GKN;57;168;11;2006-12-13;k l;MALE;Yes;Yes
F1MCXEZY;77;196;21;1997-01-20;b g;FEMALE;Yes;Yes
NAEF5GXN;86;189;45;1972-05-24;k l;MALE;No;No
FETXNWFI;87;174;72;1945-05-04;j l;MALE;Yes;Yes
Y8PLVSCI;81;161;46;1971-07-08;a g;FEMALE;Yes;Yes
V7YD5LPN;82;193;54;1963-07-29;a l;FEMALE;No;No
TWAETNHD;99;173;73;1944-08-09;k l;MALE;Yes;No
RJSHAUH1;101;172;71;1946-02-19;j o;MALE;No;Yes
2ABZ3D5K;57;180;28;1990-01-21;b g;FEMALE;Yes;Yes
YYYYE6ZM;71;196;76;1941-03-09;b o;FEMALE;Yes;Yes
SRTHZ9X1;106;195;59;1958-05-26;a g;FEMALE;No;Yes
36Y926YJ;78;192;59;1958-02-19;b g;FEMALE;Yes;No
PAQEV318;106;195;39;1978-10-31;t l;MALE;No;No
XP7JUBEX;101;183;16;2001-10-26;b l;FEMALE;No;No
ZLIIQ27N;64;193;39;1979-02-01;c o;FEMALE;Yes;Yes
Z4V4BUFD;103;195;37;1980-02-24;a g;FEMALE;Yes;No
W0USOIYQ;61;191;33;1984-02-13;b l;FEMALE;No;No
PC2JNXZY;64;167;30;1987-03-31;t g;MALE;Yes;Yes
7GDH3IRN;68;181;75;1942-10-14;a l;FEMALE;No;Yes
94QQKBLB;83;163;58;1959-12-21;t g;MALE;No;No
X4BK7HO5;112;186;45;1973-01-25;k o;MALE;Yes;No
C7IXQFTI;85;185;40;1977-09-16;b l;FEMALE;No;No
WE35VJ13;108;197;76;1942-02-02;j g;MALE;No;No
VOWUCRU5;85;169;31;1986-05-08;a l;FEMALE;No;No
CHO0A7I9;83;199;75;1942-07-20;a g;FEMALE;Yes;No
V071O95U;85;175;38;1979-02-11;t o;MALE;No;No
I38Y4M4P;64;191;32;1985-10-15;b g;FEMALE;Yes;Yes
U5E0PGG7;53;168;23;1994-04-30;t g;MALE;Yes;Yes
CB92B9TH;62;175;37;1980-09-17;j o;MALE;No;No
88KAZUGX;71;161;47;1971-01-23;t l;MALE;No;No
HIJJNUBA;113;193;44;1973-06-04;a g;FEMALE;No;Yes
B3E3NPNN;107;196;39;1978-08-05;a o;FEMALE;No;No
MK9FZEQ9;90;171;39;1978-11-29;a g;FEMALE;No;Yes
CEHDWTGV;104;188;24;1993-08-05;a l;FEMALE;Yes;Yes
6Z10YUSU;104;193;59;1958-06-18;j l;MALE;No;Yes
PCQ3KB3U;58;170;18;1999-02-23;k o;MALE;Yes;No
F9WGB8RS;82;190;20;1998-01-23;c o;FEMALE;Yes;No
PDK8PM6Z;60;164;66;1951-07-11;k l;MALE;No;No
N5V1RARM;100;170;50;1968-02-10;k g;MALE;No;Yes
GOAJQ17V;84;195;54;1963-03-28;c g;FEMALE;No;No
T6US2XLQ;42;166;35;1982-06-26;b o;FEMALE;No;Yes
XQNZOHGC;75;163;9;2008-06-01;c g;FEMALE;Yes;Yes
V8GOMLAW;81;175;12;2005-07-21;k o;MALE;Yes;No
U7TZYTUH;77;197;56;1961-04-06;a g;FEMALE;No;Yes
MKKROUM6;126;199;12;2005-09-16;k l;MALE;No;Yes
K2FPELJE;71;191;64;1953-02-28;a g;FEMALE;Yes;No
5FJ2TCFG;96;183;66;1951-03-15;b g;FEMALE;No;Yes
T0VEUPW8;86;166;75;1942-02-23;t g;MALE;Yes;No
VTLV75CC;99;198;24;1994-01-11;a o;FEMALE;No;Yes
K367OX56;56;170;71;1946-06-22;j o;MALE;Yes;No
8USUB1I9;93;192;40;1977-03-05;a l;FEMALE;No;Yes
LB0473TV;106;179;14;2003-10-16;k g;MALE;No;Yes
9B1M1B07;91;176;55;1962-07-15;t g;MALE;Yes;Yes
4397DQB9;108;181;64;1953-06-09;k l;MALE;No;Yes
EHO3NR73;81;186;36;1982-01-17;k g;MALE;Yes;No
2ZQOZ30Q;90;191;36;1981-12-12;c o;FEMALE;No;Yes
EBFHVXIJ;101;198;59;1958-12-18;b o;FEMALE;No;Yes
V5L94AN8;79;163;64;1954-01-22;j o;MALE;Yes;No
VABO582E;51;163;45;1972-09-16;c g;FEMALE;No;Yes
FKU57SOC;71;189;75;1942-10-02;b o;FEMALE;No;Yes
RUJ5JII6;49;160;64;1954-01-01;j l;MALE;No;No
5Z0W1HQD;95;176;42;1975-07-07;c l;FEMALE;No;Yes
X1K75PGL;78;164;73;1944-11-04;k g;MALE;No;Yes
J1VSCIDI;116;196;70;1947-06-14;j o;MALE;No;No
RAO1LI4I;109;192;16;2001-03-10;b l;FEMALE;No;Yes
MQTG0QL6;84;160;43;1974-12-04;t o;MALE;Yes;Yes
YRGP06NZ;54;173;10;2007-07-01;j l;MALE;No;Yes
FHFOTO3L;74;188;66;1951-11-28;k l;MALE;Yes;No
DYN18G2P;63;167;24;1993-09-21;j g;MALE;No;Yes
ZYB53Q09;91;169;10;2007-10-18;k o;MALE;Yes;Yes
ZPLUHC55;71;164;70;1947-07-23;k l;MALE;Yes;Yes
HXDOIQDR;61;173;74;1943-06-21;k o;MALE;Yes;Yes
H4049SAF;63;181;12;2005-07-10;b l;FEMALE;No;Yes
38123VD5;62;181;73;1944-07-11;k g;MALE;Yes;No
2WZ2PW38;97;176;36;1981-10-31;k g;MALE;Yes;Yes
IVTFMBUA;61;178;77;1940-12-20;t l;MALE;No;Yes
V171ICKU;56;160;27;1990-08-25;a o;FEMALE;No;Yes
BAKUV196;111;191;13;2004-03-23;j g;MALE;No;Yes
WOPT5CF2;83;185;59;1958-03-03;k o;MALE;No;No
VVCMIJFH;107;197;55;1962-12-16;c g;FEMALE;Yes;No
ES8LK6NC;94;189;55;1962-03-25;j o;MALE;Yes;No
88YLA0AK;46;161;37;1980-04-06;c g;FEMALE;Yes;No
MZC5RYA9;80;186;58;1960-01-05;b l;FEMALE;Yes;Yes
A5DOYLH9;107;184;70;1947-04-17;t o;MALE;Yes;No
DXCAG07B;92;187;17;2000-07-24;c g;FEMALE;No;Yes
OT7VOBGY;89;199;64;1953-09-22;a l;FEMALE;Yes;Yes
321JWYII;69;173;58;1959-04-18;j o;MALE;No;No
LHPWP5IH;74;180;15;2002-12-05;t g;MALE;Yes;Yes
OMUG1H7Y;66;172;31;1986-12-29;k g;MALE;Yes;No
H9BFDXS8;87;178;67;1950-02-17;b g;FEMALE;No;Yes
WNJT6WVU;100;189;73;1944-07-14;k g;MALE;Yes;Yes
5XQLTVG4;112;194;10;2007-10-28;t l;MALE;Yes;Yes
JG3N7582;100;199;21;1997-01-19;j o;MALE;Yes;Yes
3CA47IG4;85;196;57;1960-02-17;t g;MALE;No;Yes
MREOFUTZ;125;197;66;1951-09-25;j l;MALE;No;Yes
SP84ALGI;92;199;59;1958-11-26;a l;FEMALE;Yes;No
SBVE4PVP;66;179;73;1944-12-05;b l;FEMALE;No;Yes
04PUKIF4;67;178;35;1982-10-03;a o;FEMALE;No;No
A5OF757Z;87;199;24;1993-09-13;c g;FEMALE;No;No
2XEN2F73;55;165;72;1945-04-06;a g;FEMALE;Yes;No
W02XPQ2K;55;173;65;1952-05-09;t g;MALE;Yes;Yes
2UUXLOI9;114;199;57;1960-08-02;c g;FEMALE;Yes;No
3FU18K4M;56;186;71;1946-07-07;b g;FEMALE;Yes;Yes
27K7BYJH;72;171;42;1975-07-27;a l;FEMALE;No;Yes
PXGUHTVY;97;196;19;1998-09-26;a l;FEMALE;Yes;Yes
7TZRJKF0;47;172;17;2000-12-25;c g;FEMALE;No;Yes
HFVY5YL0;63;179;50;1967-11-29;a g;FEMALE;No;Yes
29HM37QP;69;165;39;1978-03-14;j o;MALE;Yes;No
TS2BXT6X;37;160;28;1989-04-09;c l;FEMALE;No;Yes
3C5PJWRS;96;195;40;1978-01-11;t l;MALE;Yes;Yes
3R7YD3SR;50;162;75;1942-05-28;b o;FEMALE;No;Yes
Q5ML6JDT;49;164;77;1940-09-26;k l;MALE;Yes;No
5ERHXQUB;79;162;64;1953-08-22;k o;MALE;No;No
L3IVDPXX;82;174;58;1959-09-10;a o;FEMALE;No;Yes
HZ0B4EQ5;95;177;24;1993-06-16;c o;FEMALE;No;No
R6C6Y6AA;52;161;16;2001-12-05;t l;MALE;No;Yes
6P458RBL;105;181;11;2006-06-04;k g;MALE;Yes;No
1M32KAVE;89;187;72;1945-09-13;k o;MALE;No;Yes
LM82L0DN;96;186;25;1992-04-19;a o;FEMALE;No;No
XL5ED6LB;72;184;65;1952-03-11;j g;MALE;Yes;No
YXM2RFSH;109;193;28;1989-09-20;a g;FEMALE;Yes;Yes
QZX8R3BY;81;162;74;1943-08-21;c o;FEMALE;No;No
HRZXCU5L;62;169;25;1992-08-12;j l;MALE;Yes;No
0KAVSGXV;87;196;68;1949-10-18;a o;FEMALE;No;Yes
75IWVRI8;68;161;13;2004-08-29;j o;MALE;Yes;Yes
93FR7E6I;91;183;70;1947-04-14;c l;FEMALE;No;Yes
RBW9HEQ4;103;200;74;1943-05-14;k g;MALE;No;No
LNYUGVBI;74;197;48;1969-03-16;b o;FEMALE;No;No
5M7T3U2V;115;190;29;1988-12-31;k l;MALE;Yes;Yes
B9PMXSEG;62;192;73;1944-06-08;a g;FEMALE;No;Yes
BDSG2ABL;81;184;24;1993-11-07;j g;MALE;Yes;Yes
A78PW9G3;82;167;37;1980-04-28;t o;MALE;No;Yes
3QERZY72;109;194;59;1958-04-14;j o;MALE;Yes;Yes
IGMFBLK4;76;174;8;2009-04-27;t g;MALE;Yes;No
3CH7CMGU;80;163;37;1981-01-16;c l;FEMALE;No;No
5L4S5G7M;65;186;9;2008-08-27;b l;FEMALE;Yes;No
ALCV6PS3;92;192;12;2005-12-01;t l;MALE;No;Yes
RS2ZQEIY;60;171;16;2001-12-11;t g;MALE;Yes;No
X4VL5EW2;52;168;8;2009-04-27;j l;MALE;No;Yes
EQESKQ7V;99;191;38;1979-06-21;a o;FEMALE;Yes;No
JMEM34SN;41;160;39;1978-04-26;k l;MALE;No;Yes
S13B19T9;87;177;21;1996-03-19;b o;FEMALE;Yes;No
QKD960AR;74;167;10;2007-08-08;j g;MALE;Yes;No
DTSEYEKC;86;167;72;1945-03-28;a g;FEMALE;Yes;No
5UNFQCXW;75;171;54;1963-06-07;t o;MALE;Yes;No
UPRU0LFW;94;181;33;1984-09-10;a g;FEMALE;Yes;No
0OTRL1BU;91;176;29;1988-04-25;c l;FEMALE;Yes;Yes
HLRFIT3H;95;176;38;1979-10-10;a l;FEMALE;No;No
ZRGEOK8I;69;177;11;2007-01-02;a g;FEMALE;No;No
JPBV5WYC;102;183;17;2000-11-01;k o;MALE;Yes;No
KSI77RGU;87;198;74;1943-12-13;k g;MALE;No;No
HV9NPIGB;74;192;23;1994-08-08;j l;MALE;No;Yes
THIYDOY9;53;163;74;1943-04-01;c g;FEMALE;No;No
CWDJ57EJ;77;178;46;1971-08-18;k l;MALE;Yes;Yes
GMOFE8OQ;84;194;64;1953-05-15;t l;MALE;No;No
A6NCFCIC;72;176;36;1981-06-06;j g;MALE;Yes;Yes
VWFJLZ9X;75;190;9;2008-05-10;a o;FEMALE;Yes;No
CPL8IDTY;66;173;17;2000-11-05;b g;FEMALE;Yes;Yes
1QZOKH86;74;197;10;2007-09-30;b l;FEMALE;No;No
2LW637QG;72;198;9;2008-10-16;a g;FEMALE;Yes;Yes
BBNZJLUG;66;162;13;2005-01-08;t l;MALE;Yes;Yes
AGJ1ETP3;44;169;59;1958-04-13;b l;FEMALE;Yes;No
CWTWPIGA;84;183;59;1958-11-22;t g;MALE;No;Yes
YNBH32QM;115;189;39;1978-11-05;j g;MALE;No;No
BHYB69ZY;51;168;12;2005-07-12;a g;FEMALE;No;Yes
UL6GYWF2;108;193;63;1954-10-22;k l;MALE;No;No
8WOKO3J9;62;161;22;1995-08-22;t l;MALE;No;No
3D08BTYM;58;161;61;1957-01-29;a g;FEMALE;Yes;No
FRKVEJEJ;117;200;71;1946-05-11;a g;FEMALE;No;Yes
B6LU30D6;94;166;60;1957-10-16;k o;MALE;No;Yes
5SOMTKFY;55;170;48;1969-10-28;b l;FEMALE;No;No
S1ZG9ZXJ;118;190;60;1957-08-27;j g;MALE;No;Yes
IRNWR6J6;51;169;69;1948-02-28;k o;MALE;Yes;No
T8HGVXG8;68;180;67;1950-04-25;k g;MALE;Yes;Yes
AO8FN0SL;70;176;29;1988-08-13;t g;MALE;No;No
TR2I8SOH;72;170;23;1994-06-06;c l;FEMALE;Yes;No
1T4GWPHF;70;168;73;1944-04-29;b o;FEMALE;Yes;No
8UKGV3Y2;39;168;19;1998-09-13;a g;FEMALE;No;Yes
7D2MV64I;70;187;22;1996-01-05;c l;FEMALE;No;Yes
07EZJFDJ;90;199;11;2006-02-11;t l;MALE;No;No
LO9MKP5M;73;170;28;1989-10-25;a o;FEMALE;Yes;No
DF3VU0XD;44;166;52;1965-05-18;a g;FEMALE;Yes;Yes
RKTVEUTK;97;197;37;1980-09-24;c o;FEMALE;No;No
EKTEDKG6;113;185;72;1945-06-26;k o;MALE;No;No
8HUT88OP;73;172;64;1953-07-11;k g;MALE;No;Yes
BNOK42T3;75;168;20;1997-05-27;j o;MALE;Yes;Yes
EBD8L77U;83;185;77;1940-07-25;c l;FEMALE;No;Yes
QQTFBU0V;99;178;41;1976-09-08;t l;MALE;No;No
CER0EYGW;92;171;8;2009-02-15;k l;MALE;Yes;No
ZA8V2I08;54;164;76;1941-02-16;a o;FEMALE;Yes;Yes
BBUXJ5Y8;116;197;45;1972-08-11;a l;FEMALE;No;Yes
0O29NTU4;58;166;33;1984-10-04;b g;FEMALE;Yes;Yes
IRKV7VN3;48;160;48;1969-02-15;a o;FEMALE;Yes;No
2QGVWXW8;91;184;53;1964-05-02;a l;FEMALE;No;Yes
YAYI5466;100;184;67;1950-10-31;c o;FEMALE;Yes;Yes
AINWITSR;75;170;39;1978-02-24;c l;FEMALE;No;No
RF7M0399;80;163;42;1975-05-15;t o;MALE;No;Yes
QOJZHPJU;105;181;40;1977-10-23;t l;MALE;Yes;No
DLNF0RGU;80;192;51;1966-11-06;t o;MALE;No;Yes
A71NIOMZ;74;192;35;1982-11-09;k o;MALE;No;No
XRP8CBWI;83;187;61;1956-07-31;a o;FEMALE;Yes;No
CFPFSOD9;92;197;19;1998-07-09;t l;MALE;Yes;No
EYQUIHQP;99;190;54;1964-01-21;j o;MALE;No;Yes
P29Q0AFY;88;197;37;1980-10-17;b g;FEMALE;No;Yes
T1SLJUN5;36;166;24;1993-02-20;a o;FEMALE;No;Yes
AIKIT7GE;70;176;41;1976-04-03;k o;MALE;Yes;Yes
7BS8PEEE;76;190;77;1940-04-08;a o;FEMALE;No;No
5K985CCO;83;177;9;2008-05-05;a g;FEMALE;No;Yes
I2PONSYL;83;184;37;1981-01-14;b l;FEMALE;No;Yes
2PMPBNQ3;74;196;40;1977-09-21;c l;FEMALE;No;Yes
SBRGH1PX;97;180;55;1962-04-12;t g;MALE;Yes;No
ER6T0VRG;83;181;26;1991-09-15;k g;MALE;No;Yes
33Q0TNZO;114;186;37;1980-04-22;k l;MALE;No;No
000URZP0;66;185;75;1942-02-11;j l;MALE;Yes;No
ZZX5O39K;68;177;58;1959-06-21;c l;FEMALE;No;Yes
